9.056489647	9.062652099	9.071997422	9.072686207	9.074864232	9.084550366	9.090317329	9.095602695	9.101863896	9.094480486	9.09963225	9.114930187	9.113719333	9.109414453	9.125653564	9.127393451	9.133027269	9.133783249	9.130322664	9.131946305	8574	8627	8708	8714	8733	8818	8869	8916	8972	8906	8952	9090	9079	9040	9188	9204	9256	9263	9231	9246
9.052164937	9.053803514	9.0653146	9.070158341	9.073833127	9.085117227	9.089866219	9.094592763	9.101529466	9.097507564	9.093806556	9.111403624	9.113719333	9.111734768	9.123038044	9.135185698	9.13335133	9.125326998	9.132703102	9.122601458	8537	8551	8650	8692	8724	8823	8865	8907	8969	8933	8900	9058	9079	9061	9164	9276	9259	9185	9253	9160
9.053569596	9.057655284	9.066008001	9.068315872	9.074749718	9.083188586	9.089753409	9.096723645	9.100971835	9.098402719	9.098402719	9.109525067	9.111734768	9.115919796	9.125980023	9.1338912	9.129021851	9.127936546	9.128804884	9.118663583	8549	8584	8656	8676	8732	8806	8864	8926	8964	8941	8941	9041	9061	9099	9191	9264	9219	9209	9217	9124
9.053452616	9.057072636	9.065776921	9.064157862	9.072686207	9.084323531	9.096499556	9.096051226	9.098626382	9.101306451	9.103311799	9.105979357	9.113388846	9.115040192	9.122819774	9.131838144	9.13335133	9.12858787	9.122492281	9.120196822	8548	8579	8654	8640	8714	8816	8924	8920	8943	8967	8985	9009	9076	9091	9162	9245	9259	9215	9159	9138
9.053803514	9.058004711	9.059633755	9.066816362	9.075665469	9.089866219	9.09369419	9.096835671	9.091331585	9.096611607	9.104979856	9.109303828	9.11712799	9.120306249	9.115480091	9.129672469	9.132378831	9.131513591	9.120415664	9.118115428	8551	8587	8601	8663	8740	8865	8899	8927	8878	8925	9000	9039	9110	9139	9095	9225	9250	9242	9140	9119
9.059401196	9.051461867	9.056839481	9.071078305	9.067854724	9.08918917	9.096611607	9.099855639	9.091218941	9.101417965	9.109967398	9.111514018	9.117457244	9.115260166	9.113278659	9.131729971	9.12858787	9.129455643	9.119758994	9.118663583	8599	8531	8577	8700	8672	8859	8925	8954	8877	8968	9045	9059	9113	9093	9075	9244	9215	9223	9134	9124
9.057888249	9.054972285	9.055556158	9.064620718	9.071882579	9.089076284	9.095041748	9.102643797	9.099408811	9.099297073	9.111293218	9.113058249	9.117566972	9.116249449	9.119101892	9.132486933	9.128045129	9.126850061	9.124455633	9.121399863	8586	8561	8566	8644	8707	8858	8911	8979	8950	8949	9057	9073	9114	9102	9128	9251	9210	9199	9177	9149
9.054855469	9.059401196	9.05532265	9.070158341	9.074291528	9.090768237	9.099520537	9.09963225	9.102532419	9.098849996	9.104979856	9.111845125	9.120962561	9.117347505	9.12858787	9.131297165	9.128696383	9.123692565	9.129889248	9.127610724	8560	8599	8564	8692	8728	8873	8951	8952	8978	8945	9000	9062	9145	9112	9215	9240	9216	9170	9227	9206
9.056722883	9.053686562	9.062768008	9.077494459	9.072341874	9.088285726	9.102086787	9.100413893	9.104646467	9.099408811	9.111514018	9.113278659	9.117566972	9.119430497	9.129672469	9.125218119	9.126306376	9.121071904	9.126958763	9.124782484	8576	8550	8628	8756	8711	8851	8974	8959	8997	8950	9059	9075	9114	9131	9225	9184	9194	9146	9200	9180
9.05473864	9.058121159	9.061956366	9.077837022	9.075779879	9.083869708	9.098626382	9.099967314	9.098849996	9.099967314	9.108196898	9.116249449	9.124455633	9.121946221	9.129021851	9.125109228	9.127502094	9.128262261	9.125109228	9.116798628	8559	8588	8621	8759	8741	8812	8943	8955	8945	8955	9029	9102	9177	9154	9219	9183	9205	9212	9183	9107
9.057422266	9.062536177	9.060911858	9.073718494	9.08262063	9.080231687	9.095041748	9.098626382	9.097619502	9.102755161	9.104201776	9.108307646	9.121618442	9.118334726	9.124782484	9.129780864	9.129889248	9.128262261	9.128696383	9.12782795	8582	8626	8612	8723	8801	8780	8911	8943	8934	8980	8993	9030	9151	9121	9180	9226	9227	9212	9216	9208
9.066700922	9.064042114	9.063810579	9.076237387	9.080231687	9.077722847	9.095041748	9.102086787	9.099520537	9.100748695	9.102643797	9.108529106	9.113829472	9.117676687	9.127719343	9.131621787	9.128696383	9.12858787	9.132378831	9.131838144	8662	8639	8637	8745	8780	8758	8911	8974	8951	8962	8979	9032	9080	9115	9207	9243	9216	9215	9250	9245
9.062072355	9.061608318	9.058354015	9.071078305	9.071767722	9.087155271	9.105090961	9.106756056	9.102309628	9.102532419	9.107199613	9.108750516	9.109746257	9.117237754	9.125326998	9.131838144	9.126523886	9.123583508	9.130214327	9.131080691	8622	8618	8590	8700	8706	8841	9001	9016	8976	8978	9020	9034	9043	9111	9185	9245	9196	9169	9230	9238
9.052633376	9.061027969	9.060563447	9.069352679	9.061956366	9.089076284	9.099520537	9.100078978	9.099743951	9.106534203	9.108196898	9.110409533	9.112507012	9.117566972	9.124455633	9.126850061	9.124673545	9.123583508	9.127719343	9.131729971	8541	8613	8609	8685	8621	8858	8951	8956	8953	9014	9029	9049	9068	9114	9177	9199	9179	9169	9207	9244
9.047115311	9.057189192	9.062536177	9.069582934	9.069237531	9.090317329	9.093918909	9.097171674	9.100637107	9.103200496	9.109525067	9.115260166	9.114490046	9.1111828	9.115919796	9.123256265	9.119758994	9.117896082	9.132270717	9.133999139	8494	8580	8626	8687	8684	8869	8901	8930	8961	8984	9041	9093	9086	9056	9099	9166	9134	9117	9249	9265
9.046997574	9.054972285	9.065198986	9.073374517	9.073489189	9.08873755	9.094143578	9.096387492	9.088963386	9.096947685	9.107421318	9.110961928	9.108307646	9.107310472	9.115590035	9.12489141	9.117566972	9.116139577	9.128153701	9.126523886	8493	8561	8649	8720	8721	8855	8903	8923	8857	8928	9022	9054	9030	9021	9096	9181	9114	9101	9211	9196
9.05134464	9.057305736	9.065198986	9.074749718	9.069582934	9.087042156	9.086815886	9.095378354	9.094480486	9.100302267	9.102643797	9.104090572	9.108418382	9.108529106	9.119758994	9.131080691	9.122492281	9.121071904	9.122710622	9.125326998	8530	8581	8649	8732	8687	8840	8838	8914	8906	8958	8979	8992	9031	9032	9134	9238	9159	9146	9161	9185
9.052047793	9.063231507	9.071193241	9.066700922	9.066700922	9.08262063	9.08000387	9.091331585	9.094143578	9.09963225	9.104312967	9.104979856	9.110299018	9.113388846	9.123256265	9.138199694	9.132919225	9.125326998	9.126741348	9.120853205	8536	8632	8701	8662	8662	8801	8778	8878	8903	8952	8994	9000	9048	9076	9166	9304	9255	9185	9198	9144
9.048174321	9.060447282	9.071882579	9.064852065	9.071652852	9.089076284	9.090993614	9.092007185	9.100078978	9.098514557	9.107421318	9.109746257	9.112396728	9.115590035	9.125109228	9.136047767	9.130105979	9.123365358	9.135401285	9.125653564	8503	8608	8707	8646	8705	8858	8875	8884	8956	8942	9022	9043	9067	9096	9183	9284	9229	9167	9278	9188
9.050523671	9.062652099	9.070388412	9.073374517	9.078635881	9.090317329	9.094705028	9.093132171	9.101529466	9.101752432	9.104535313	9.108086138	9.112065803	9.116249449	9.125762396	9.133999139	9.127610724	9.123365358	9.133243322	9.128696383	8523	8627	8694	8720	8766	8869	8908	8894	8969	8971	8996	9028	9064	9102	9189	9265	9206	9167	9258	9216
9.055906319	9.0654302	9.06912237	9.069698042	9.074749718	9.089076284	9.095602695	9.094705028	9.107310472	9.10919319	9.106645136	9.11007795	9.112948026	9.115260166	9.126306376	9.130105979	9.121618442	9.126197604	9.127936546	9.133135301	8569	8651	8683	8688	8732	8858	8916	8908	9021	9038	9015	9046	9072	9093	9194	9229	9151	9193	9209	9257
9.059401196	9.065661361	9.067854724	9.070733418	9.078521797	9.089979015	9.09963225	9.09549053	9.107532152	9.113719333	9.104646467	9.109746257	9.109856833	9.114930187	9.120196822	9.129997619	9.127284797	9.130755893	9.132270717	9.133459328	8599	8653	8672	8697	8765	8866	8952	8915	9023	9079	8997	9043	9044	9090	9138	9228	9203	9235	9249	9260
9.063578991	9.0654302	9.062188331	9.071308163	9.076808979	9.091106284	9.095153962	9.09369419	9.105757332	9.105313134	9.110299018	9.111624399	9.115809888	9.115809888	9.118334726	9.127067453	9.12314716	9.129347213	9.129238771	9.128045129	8635	8651	8623	8702	8750	8876	8912	8899	9007	9003	9048	9060	9098	9098	9121	9201	9165	9222	9221	9210
9.062536177	9.059401196	9.065083359	9.073374517	9.07222707	9.087607607	9.094592763	9.094592763	9.101640955	9.096387492	9.105313134	9.118005761	9.121618442	9.115590035	9.121071904	9.129672469	9.126741348	9.126850061	9.131080691	9.127936546	8626	8599	8648	8720	8710	8845	8907	8907	8970	8923	9003	9118	9151	9096	9146	9225	9198	9199	9238	9209
9.056839481	9.055789612	9.065083359	9.074864232	9.067854724	9.090993614	9.098961784	9.095378354	9.100971835	9.092007185	9.103756887	9.118773178	9.114710141	9.111403624	9.118882761	9.130322664	9.128479345	9.128370809	9.13086417	9.130214327	8577	8568	8648	8733	8672	8875	8946	8914	8964	8884	8989	9125	9088	9058	9126	9231	9214	9213	9236	9230
9.049467146	9.054271186	9.060911858	9.080573314	9.074864232	9.090993614	9.095826985	9.09403125	9.094143578	9.096947685	9.102643797	9.109303828	9.116139577	9.111293218	9.122819774	9.128262261	9.122601458	9.125871215	9.129130317	9.125218119	8514	8555	8612	8783	8733	8875	8918	8902	8903	8928	8979	9039	9101	9057	9162	9212	9160	9190	9220	9184
9.051461867	9.057189192	9.068892008	9.08262063	9.081597496	9.08918917	9.089076284	9.093581811	9.096835671	9.095041748	9.096051226	9.103756887	9.119868469	9.11778639	9.127176131	9.12314716	9.120962561	9.122383093	9.123038044	9.11778639	8531	8580	8681	8801	8792	8859	8858	8898	8927	8911	8920	8989	9135	9116	9202	9165	9145	9158	9164	9116
9.058586817	9.059517482	9.0653146	9.072800958	9.08148375	9.08918917	9.091444217	9.09907356	9.094817281	9.098290868	9.099520537	9.109303828	9.117676687	9.118225083	9.127393451	9.129347213	9.122928915	9.124564595	9.121836973	9.120196822	8592	8600	8650	8715	8791	8859	8879	8947	8909	8940	8951	9039	9115	9120	9204	9222	9163	9178	9153	9138
9.063463176	9.059517482	9.062652099	9.072915696	9.078635881	9.082507	9.095041748	9.096947685	9.101083386	9.096947685	9.100971835	9.11007795	9.113058249	9.116139577	9.123365358	9.123038044	9.12314716	9.122492281	9.123692565	9.125000325	8634	8600	8627	8716	8766	8800	8911	8928	8965	8928	8964	9046	9073	9101	9167	9164	9165	9159	9170	9182
9.061144066	9.063810579	9.062188331	9.07760866	9.077951184	9.081597496	9.098179005	9.101083386	9.103645633	9.099743951	9.10908254	9.113058249	9.115809888	9.115150185	9.121618442	9.122928915	9.124019666	9.125762396	9.129130317	9.128045129	8614	8637	8623	8757	8760	8792	8939	8965	8988	8953	9037	9073	9098	9092	9151	9163	9173	9189	9220	9210
9.054621797	9.059168584	9.060098709	9.077151778	9.083302139	9.084663764	9.097843341	9.099855639	9.10242103	9.09907356	9.108750516	9.113939598	9.120087383	9.118992333	9.122492281	9.122710622	9.12554472	9.125762396	9.13086417	9.12489141	8558	8597	8605	8753	8807	8819	8936	8954	8977	8947	9034	9081	9137	9127	9159	9161	9187	9189	9236	9181
9.050875597	9.058586817	9.065661361	9.073947747	9.078065333	9.084890521	9.096499556	9.095826985	9.095266164	9.096387492	9.108307646	9.117457244	9.120087383	9.121399863	9.121509158	9.123910644	9.127936546	9.125871215	9.131297165	9.124564595	8526	8592	8653	8725	8761	8821	8924	8918	8913	8923	9030	9113	9137	9149	9150	9172	9209	9190	9240	9178
9.052047793	9.061027969	9.063926354	9.074978734	9.071767722	9.086589565	9.09369419	9.093918909	9.098402719	9.096611607	9.102866514	9.117457244	9.119758994	9.124564595	9.122164681	9.129780864	9.128479345	9.12858787	9.130322664	9.121509158	8536	8613	8638	8734	8706	8836	8899	8901	8941	8925	8981	9113	9134	9178	9156	9226	9214	9215	9231	9150
9.049702026	9.062072355	9.066816362	9.075894275	9.072571442	9.09403125	9.094143578	9.092119741	9.101083386	9.101640955	9.100078978	9.119430497	9.119320974	9.127936546	9.123910644	9.135077887	9.131838144	9.13086417	9.125326998	9.120196822	8516	8622	8663	8742	8713	8902	8903	8885	8965	8970	8956	9131	9130	9209	9172	9275	9245	9236	9185	9138
9.051461867	9.062536177	9.070043286	9.072686207	9.074062354	9.091782036	9.090880932	9.09369419	9.103534368	9.102532419	9.102532419	9.113058249	9.122601458	9.123038044	9.121071904	9.131080691	9.126850061	9.134646528	9.131080691	9.120962561	8531	8626	8691	8714	8726	8882	8874	8899	8987	8978	8978	9073	9160	9164	9146	9238	9199	9271	9238	9145
9.056722883	9.060447282	9.070158341	9.072686207	9.077951184	9.085343882	9.092682329	9.097507564	9.10342309	9.100637107	9.103534368	9.110961928	9.116908427	9.119977932	9.120853205	9.129672469	9.129564062	9.137447046	9.12858787	9.124673545	8576	8608	8692	8714	8760	8825	8890	8933	8986	8961	8987	9054	9108	9136	9144	9225	9224	9297	9215	9179
9.054855469	9.060447282	9.073259831	9.066354521	9.076008659	9.089753409	9.091444217	9.094480486	9.102643797	9.100302267	9.111845125	9.11316846	9.110741007	9.118882761	9.119977932	9.131405384	9.1338912	9.130972437	9.131838144	9.12554472	8560	8608	8719	8659	8743	8864	8879	8906	8979	8958	9062	9074	9052	9126	9136	9241	9264	9237	9245	9187
9.052047793	9.059517482	9.064736398	9.066700922	9.079776002	9.092794808	9.095714846	9.093806556	9.097395613	9.098514557	9.106090351	9.107642974	9.108971878	9.118882761	9.119211439	9.129021851	9.126197604	9.124455633	9.127936546	9.126958763	8536	8600	8645	8662	8776	8891	8917	8900	8932	8942	9010	9024	9036	9126	9129	9219	9193	9177	9209	9200
9.056139691	9.059517482	9.063463176	9.067854724	9.075551046	9.085683767	9.096051226	9.100413893	9.096835671	9.096835671	9.103645633	9.103089181	9.114710141	9.114159814	9.118992333	9.130755893	9.131297165	9.126306376	9.125980023	9.129780864	8571	8600	8634	8672	8739	8828	8920	8959	8927	8927	8988	8983	9088	9083	9127	9235	9240	9194	9191	9226
9.058354015	9.05473864	9.063463176	9.064852065	9.067047202	9.08182495	9.09907356	9.104535313	9.104424146	9.097619502	9.096163327	9.104757609	9.116029693	9.108861203	9.117237754	9.127610724	9.128804884	9.13086417	9.127176131	9.125218119	8590	8559	8634	8646	8665	8794	8947	8996	8995	8934	8921	8998	9100	9035	9111	9206	9217	9236	9202	9184
9.057189192	9.060447282	9.064273596	9.062072355	9.061956366	9.083642719	9.095826985	9.101529466	9.106645136	9.094143578	9.093019729	9.110520037	9.112507012	9.106201332	9.115480091	9.12314716	9.122710622	9.127502094	9.130755893	9.121399863	8580	8608	8641	8622	8621	8810	8918	8969	9015	8903	8893	9050	9068	9011	9095	9165	9161	9205	9235	9149
9.056839481	9.062072355	9.065083359	9.067854724	9.068661594	9.083302139	9.093132171	9.102532419	9.104424146	9.09907356	9.097171674	9.113388846	9.120196822	9.112727543	9.116798628	9.123801611	9.126958763	9.123583508	9.127176131	9.120087383	8577	8622	8648	8672	8679	8807	8894	8978	8995	8947	8930	9076	9138	9070	9107	9171	9200	9169	9202	9137
9.058703197	9.064042114	9.068776808	9.077494459	9.06912237	9.076466063	9.095266164	9.101083386	9.102866514	9.109303828	9.102643797	9.115370134	9.116908427	9.119868469	9.124455633	9.127176131	9.123583508	9.121946221	9.122273893	9.117896082	8593	8639	8680	8756	8683	8747	8913	8965	8981	9039	8979	9094	9108	9135	9177	9202	9169	9154	9157	9117
9.054855469	9.061260149	9.067277989	9.078065333	9.065545787	9.074176947	9.090204571	9.099408811	9.106312302	9.105757332	9.103645633	9.105979357	9.114930187	9.120415664	9.120743838	9.124019666	9.120962561	9.121618442	9.12608882	9.120196822	8560	8615	8667	8761	8652	8727	8868	8950	9012	9007	8988	9009	9090	9140	9143	9173	9145	9151	9192	9138
9.054621797	9.058237594	9.061724348	9.070158341	9.069928218	9.083075021	9.090317329	9.09346942	9.096723645	9.093806556	9.102086787	9.107532152	9.114049712	9.116249449	9.122710622	9.125218119	9.120415664	9.124237673	9.122928915	9.122601458	8558	8589	8619	8692	8690	8805	8869	8897	8926	8900	8974	9023	9082	9102	9161	9184	9140	9175	9163	9160
9.056722883	9.060331105	9.062768008	9.066354521	9.073374517	9.084550366	9.091669442	9.094480486	9.091331585	9.096947685	9.100525506	9.112396728	9.115699968	9.11712799	9.123583508	9.12608882	9.12314716	9.126958763	9.125980023	9.125000325	8576	8607	8628	8659	8720	8818	8881	8906	8878	8928	8960	9067	9097	9110	9169	9192	9165	9200	9191	9182
9.053686562	9.054154289	9.064505024	9.073145133	9.076808979	9.087381465	9.094368196	9.096051226	9.099743951	9.097955241	9.096163327	9.11107237	9.117457244	9.117676687	9.121727714	9.128262261	9.127284797	9.124237673	9.12554472	9.122273893	8550	8554	8643	8718	8750	8843	8905	8920	8953	8937	8921	9055	9113	9115	9152	9212	9203	9175	9187	9157
9.050054242	9.052047793	9.066354521	9.071078305	9.080231687	9.084663764	9.097059686	9.097507564	9.100860271	9.098067129	9.108086138	9.113278659	9.114710141	9.11482017	9.119758994	9.127502094	9.120196822	9.123583508	9.120415664	9.118553976	8519	8536	8659	8700	8780	8819	8929	8933	8963	8938	9028	9075	9088	9089	9134	9205	9138	9169	9140	9123
9.060679597	9.056139691	9.066931789	9.068892008	9.076923259	9.084777149	9.101417965	9.101640955	9.097955241	9.102532419	9.106534203	9.11018849	9.119320974	9.110851473	9.119540008	9.12608882	9.120634459	9.127719343	9.122055457	9.122273893	8610	8571	8664	8681	8751	8820	8968	8970	8937	8978	9014	9047	9130	9053	9132	9192	9142	9207	9155	9157
9.061840364	9.060214913	9.069237531	9.063578991	9.073489189	9.087833697	9.096723645	9.107642974	9.099855639	9.109856833	9.112065803	9.10586835	9.113499021	9.109635668	9.116798628	9.130214327	9.122273893	9.123910644	9.120525068	9.121509158	8620	8606	8684	8635	8721	8847	8926	9024	8954	9044	9064	9008	9077	9042	9107	9230	9157	9172	9141	9150
9.061027969	9.060563447	9.066123521	9.071652852	9.078179468	9.084096645	9.091669442	9.10342309	9.104868739	9.106756056	9.108750516	9.11007795	9.117018215	9.109414453	9.117347505	9.12489141	9.12608882	9.13335133	9.130539302	9.122710622	8613	8609	8657	8705	8762	8814	8881	8986	8999	9016	9034	9046	9109	9040	9112	9181	9192	9259	9233	9161
9.063463176	9.056489647	9.061608318	9.071193241	9.077494459	9.085003881	9.093918909	9.096947685	9.096275416	9.099967314	9.103200496	9.113388846	9.114269903	9.110409533	9.11778639	9.122928915	9.12554472	9.129347213	9.128804884	9.127719343	8634	8574	8618	8701	8756	8822	8901	8928	8922	8955	8984	9076	9084	9049	9116	9163	9187	9222	9217	9207
9.059866259	9.058237594	9.057305736	9.069237531	9.074520649	9.079206104	9.084550366	9.098738195	9.097171674	9.100748695	9.104201776	9.11107237	9.111845125	9.109525067	9.118115428	9.12489141	9.125653564	9.125326998	9.129564062	9.127067453	8603	8589	8581	8684	8730	8771	8818	8944	8930	8962	8993	9055	9062	9041	9119	9181	9188	9185	9224	9201
9.052047793	9.057422266	9.058703197	9.070618429	9.073947747	9.085570485	9.089753409	9.097059686	9.103311799	9.102198213	9.103756887	9.11316846	9.110409533	9.112507012	9.114159814	9.124564595	9.124564595	9.122819774	9.12858787	9.128153701	8536	8582	8593	8696	8725	8827	8864	8929	8985	8975	8989	9074	9049	9068	9083	9178	9178	9162	9215	9211
9.046526487	9.059750013	9.061956366	9.073603848	9.08182495	9.089979015	9.092232283	9.099743951	9.101975347	9.107642974	9.107975365	9.1111828	9.108307646	9.116249449	9.118553976	9.126632623	9.131946305	9.128045129	9.129780864	9.129780864	8489	8602	8621	8722	8794	8866	8886	8953	8973	9024	9027	9056	9030	9102	9123	9197	9246	9210	9226	9226
9.04640868	9.059633755	9.064852065	9.068315872	9.079434102	9.087042156	9.094705028	9.101417965	9.101529466	9.106201332	9.105535258	9.111514018	9.107642974	9.121509158	9.121836973	9.127719343	9.130972437	9.124346659	9.121181236	9.12314716	8488	8601	8646	8676	8773	8840	8908	8968	8969	9011	9005	9059	9024	9150	9153	9207	9237	9176	9147	9165
9.051461867	9.057422266	9.067162602	9.068892008	9.073603848	9.083075021	9.087268374	9.101640955	9.09549053	9.101306451	9.105757332	9.109967398	9.107310472	9.120743838	9.118005761	9.129347213	9.125109228	9.120525068	9.125871215	9.120853205	8531	8582	8666	8681	8722	8805	8842	8970	8915	8967	9007	9045	9021	9143	9118	9222	9183	9141	9190	9144
9.047233034	9.052633376	9.065661361	9.06912237	9.074978734	9.081256219	9.086702732	9.096947685	9.097395613	9.098961784	9.102086787	9.10586835	9.108971878	9.116908427	9.113278659	9.130972437	9.123583508	9.123038044	9.131838144	9.125871215	8495	8541	8653	8683	8734	8789	8837	8928	8932	8946	8974	9008	9036	9108	9075	9237	9169	9164	9245	9190
9.050640993	9.057305736	9.060679597	9.061956366	9.072800958	9.076923259	9.091782036	9.098961784	9.098961784	9.098514557	9.099520537	9.103089181	9.110299018	9.119758994	9.115260166	9.124019666	9.125653564	9.121946221	9.126197604	9.119101892	8524	8581	8610	8621	8715	8751	8882	8946	8946	8942	8951	8983	9048	9134	9093	9173	9188	9154	9193	9128
9.056489647	9.056722883	9.063463176	9.066123521	9.075894275	9.078521797	9.091782036	9.100413893	9.102086787	9.100748695	9.098067129	9.104979856	9.11007795	9.119649507	9.115370134	9.122928915	9.125109228	9.118773178	9.125218119	9.116139577	8574	8576	8634	8657	8742	8765	8882	8959	8974	8962	8938	9000	9046	9133	9094	9163	9183	9125	9184	9101
9.058354015	9.056489647	9.058004711	9.065661361	9.070848393	9.087381465	9.095153962	9.102977854	9.094705028	9.101194925	9.101975347	9.108529106	9.110961928	9.113499021	9.118553976	9.128153701	9.125326998	9.117896082	9.127176131	9.120634459	8590	8574	8587	8653	8698	8843	8912	8982	8908	8966	8973	9032	9054	9077	9123	9211	9185	9117	9202	9142
9.052633376	9.056023012	9.061724348	9.067970031	9.069698042	9.089753409	9.093019729	9.102086787	9.099520537	9.100971835	9.105202054	9.108750516	9.108418382	9.108861203	9.113829472	9.127176131	9.125871215	9.119211439	9.12554472	9.121071904	8541	8570	8619	8673	8688	8864	8893	8974	8951	8964	9002	9034	9031	9035	9080	9202	9190	9129	9187	9146
9.045937316	9.059517482	9.064736398	9.071078305	9.074864232	9.087607607	9.092232283	9.099408811	9.100637107	9.102643797	9.103645633	9.109303828	9.106201332	9.10786458	9.115370134	9.126523886	9.121727714	9.119649507	9.124019666	9.123801611	8484	8600	8645	8700	8733	8845	8886	8950	8961	8979	8988	9039	9011	9026	9094	9196	9152	9133	9173	9171
9.047350743	9.058470423	9.069007196	9.06912237	9.072686207	9.082166033	9.090768237	9.102532419	9.100637107	9.102866514	9.10908254	9.10919319	9.106423259	9.110961928	9.116578992	9.12858787	9.124237673	9.120962561	9.120634459	9.122273893	8496	8591	8682	8683	8714	8797	8873	8978	8961	8981	9037	9038	9013	9054	9105	9215	9175	9145	9142	9157
9.04640868	9.05438807	9.06762407	9.072112253	9.075665469	9.082052352	9.095041748	9.09963225	9.103200496	9.10242103	9.106423259	9.109967398	9.108086138	9.114930187	9.119101892	9.129130317	9.127719343	9.122819774	9.124346659	9.120525068	8488	8556	8670	8709	8740	8796	8911	8952	8984	8977	9013	9045	9028	9090	9128	9220	9207	9162	9176	9141
9.050992879	9.057655284	9.059750013	9.071308163	9.076808979	9.083188586	9.098179005	9.089076284	9.096499556	9.095826985	9.101306451	9.10586835	9.111734768	9.116688816	9.121727714	9.133567313	9.131946305	9.118225083	9.128479345	9.124782484	8527	8584	8602	8702	8750	8806	8939	8858	8924	8918	8967	9008	9061	9106	9152	9261	9246	9120	9214	9180
9.052399184	9.058121159	9.067739403	9.071193241	9.078864009	9.085570485	9.090655529	9.083869708	9.095714846	9.095826985	9.093132171	9.100971835	9.114710141	9.112396728	9.124346659	9.133027269	9.129889248	9.122164681	9.134970065	9.127393451	8539	8588	8671	8701	8768	8827	8872	8812	8917	8918	8894	8964	9088	9067	9176	9256	9227	9156	9274	9204
